6786002	触不可及	9.1	https://movie.douban.com/subject/6786002/
1849031	当幸福来敲门	8.9	https://movie.douban.com/subject/1849031/
1307914	无间道	9.0	https://movie.douban.com/subject/1307914/
1291841	教父	9.2	https://movie.douban.com/subject/1291841/
1299398	大话西游之月光宝盒	8.9	https://movie.douban.com/subject/1299398/
2129039	飞屋环游记	8.9	https://movie.douban.com/subject/2129039/
1851857	蝙蝠侠：黑暗骑士	9.0	https://movie.douban.com/subject/1851857/
1296141	控方证人	9.6	https://movie.douban.com/subject/1296141/
1292365	活着	9.1	https://movie.douban.com/subject/1292365/
21937445	辩护人	9.1	https://movie.douban.com/subject/21937445/
1309046	V字仇杀队	8.8	https://movie.douban.com/subject/1309046/
3742360	让子弹飞	8.7	https://movie.douban.com/subject/3742360/
1300267	乱世佳人	9.2	https://movie.douban.com/subject/1300267/
1308807	哈尔的移动城堡	8.9	https://movie.douban.com/subject/1308807/
1293839	罗马假日	8.9	https://movie.douban.com/subject/1293839/
1291583	天空之城	9.0	https://movie.douban.com/subject/1291583/
1291858	鬼子来了	9.2	https://movie.douban.com/subject/1291858/
1291828	天堂电影院	9.1	https://movie.douban.com/subject/1291828/
21318488	消失的爱人	8.7	https://movie.douban.com/subject/21318488/
21937452	素媛	9.1	https://movie.douban.com/subject/21937452/
1787291	被嫌弃的松子的一生	8.9	https://movie.douban.com/subject/1787291/
11525673	布达佩斯大饭店	8.7	https://movie.douban.com/subject/11525673/
1298624	闻香识女人	8.9	https://movie.douban.com/subject/1298624/
1291552	指环王3：王者无敌	9.1	https://movie.douban.com/subject/1291552/
1900841	窃听风暴	9.1	https://movie.douban.com/subject/1900841/
1292402	西西里的美丽传说	8.7	https://movie.douban.com/subject/1292402/
1293182	十二怒汉	9.4	https://movie.douban.com/subject/1293182/
11026735	超能陆战队	8.6	https://movie.douban.com/subject/11026735/
1291548	死亡诗社	8.9	https://movie.douban.com/subject/1291548/
1292220	情书	8.8	https://movie.douban.com/subject/1292220/
1291818	饮食男女	9.1	https://movie.douban.com/subject/1291818/
1292370	剪刀手爱德华	8.7	https://movie.douban.com/subject/1292370/
1292215	天使爱美丽	8.7	https://movie.douban.com/subject/1292215/
1306029	美丽心灵	8.9	https://movie.douban.com/subject/1306029/
1293350	两杆大烟枪	9.1	https://movie.douban.com/subject/1293350/
1292223	七宗罪	8.7	https://movie.douban.com/subject/1292223/
1780330	致命魔术	8.8	https://movie.douban.com/subject/1780330/
1291571	指环王1：魔戒再现	8.9	https://movie.douban.com/subject/1291571/
1485260	本杰明·巴顿奇事	8.7	https://movie.douban.com/subject/1485260/
1293172	末代皇帝	8.9	https://movie.douban.com/subject/1293172/
1291832	低俗小说	8.8	https://movie.douban.com/subject/1291832/
1301753	狮子王	8.9	https://movie.douban.com/subject/1301753/
1293544	沉默的羔羊	8.7	https://movie.douban.com/subject/1293544/
1292224	飞越疯人院	9.0	https://movie.douban.com/subject/1292224/
1291572	指环王2：双塔奇兵	9.0	https://movie.douban.com/subject/1291572/
1295038	哈利·波特与魔法石	8.7	https://movie.douban.com/subject/1295038/
1299131	教父2	9.1	https://movie.douban.com/subject/1299131/
1907966	疯狂原始人	8.7	https://movie.douban.com/subject/1907966/
1291843	黑客帝国	8.8	https://movie.douban.com/subject/1291843/
1652587	阿凡达	8.6	https://movie.douban.com/subject/1652587/
